species,individualCount,decimalLongitude,decimalLatitude,eventDate,district
Setophaga coronata/auduboni,NA,-103.596825,42.817158,2015-05-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.22028,42.625877,2015-09-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.64178,42.992767,2021-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0041,42.69609,2018-06-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2014-09-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,57,-103.0042,42.74487,2018-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.023254,42.709038,2015-09-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2021-11-21,Bessey
Setophaga coronata/auduboni,1,-103.52516,42.966873,2020-07-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.01622,42.707165,2017-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.92003,42.64541,2016-05-18,McKelvie
Setophaga coronata/auduboni,NA,-103.01622,42.707165,1991-06-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.60153,42.828224,2021-06-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-101.15515,42.68946,2011-06-05,McKelvie
Setophaga coronata/auduboni,16,-103.01436,42.71574,2015-08-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.57169,42.69848,2021-04-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.38071,41.85729,1987-10-03,Bessey
Setophaga coronata/auduboni,2,-100.38071,41.85729,2020-04-24,Bessey
Setophaga coronata/auduboni,3,-101.0645,42.684937,2021-04-25,McKelvie
Setophaga coronata/auduboni,NA,-102.998024,42.6778,2010-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.20196,42.639263,2017-10-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2013-09-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.014206,42.715446,2019-06-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.58481,42.85706,1995-09-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.00406,42.69595,2020-06-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01436,42.71574,2016-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-10-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-100.298355,41.899227,2021-05-16,Bessey
Setophaga coronata/auduboni,3,-102.998024,42.6778,2021-09-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2019-04-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2020-08-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.51112,42.922745,2010-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2011-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.021255,42.699585,2019-06-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.18326,42.609535,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.29806,41.90144,2021-11-03,Bessey
Setophaga coronata/auduboni,NA,-103.01622,42.707165,2013-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,50,-103.20196,42.639263,2017-05-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.01622,42.707165,2011-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.90397,42.647408,2021-06-12,McKelvie
Setophaga coronata/auduboni,3,-103.01622,42.707165,2020-09-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.00421,42.696266,2020-06-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2011-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,25,-103.57179,42.980576,2017-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.32603,41.862217,2021-09-01,Bessey
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-09-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2013-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.101494,42.640133,2021-06-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.00807,42.77188,2016-10-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.490395,42.81187,2017-09-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.2617,42.64141,2018-05-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.012,42.70647,2016-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.38071,41.85729,2017-06-03,Bessey
Setophaga coronata/auduboni,5,-103.58156,42.7908,2019-05-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2012-07-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,15,-100.51138,41.971043,2015-11-01,Bessey
Setophaga coronata/auduboni,2,-100.29936,41.899666,2014-07-20,Bessey
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-08-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.008896,42.707718,2021-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.57169,42.69848,2020-05-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,30,-103.61571,42.97341,2018-05-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.0042,42.74487,2020-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.023254,42.709038,2016-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2018-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2013-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-103.01622,42.707165,2019-11-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2021-02-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.01622,42.707165,2007-06-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.51112,42.922745,2010-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2014-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,40,-103.01622,42.707165,2010-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.58951,42.94285,2015-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.01622,42.707165,2013-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.40467,42.82543,2021-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2018-09-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,100,-103.2617,42.64141,2016-09-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-101.0645,42.684937,2018-08-26,McKelvie
Setophaga coronata/auduboni,2,-103.01622,42.707165,2020-09-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.00807,42.77188,2016-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,50,-101.17035,42.77121,2013-10-24,McKelvie
Setophaga coronata/auduboni,8,-103.023254,42.709038,2016-10-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-09-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2010-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,35,-103.01622,42.707165,2019-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2010-08-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.0042,42.74487,2019-07-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2021-05-16,Bessey
Setophaga coronata/auduboni,6,-100.51138,41.971043,2020-10-18,Bessey
Setophaga coronata/auduboni,15,-101.15515,42.68946,2011-06-05,McKelvie
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-09-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2016-10-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.38071,41.85729,2012-07-17,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2018-09-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.94989,42.6979,2012-07-18,McKelvie
Setophaga coronata/auduboni,60,-103.20196,42.639263,2017-05-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-103.01622,42.707165,2016-06-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.02326,42.70902,2021-09-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2020-07-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-103.023254,42.709038,2015-08-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2013-07-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.014206,42.715446,2019-06-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.45897,42.918884,2020-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.17218,42.597157,2019-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.00448,42.69654,2016-07-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,16,-100.92003,42.64541,2016-05-18,McKelvie
Setophaga coronata/auduboni,1,-103.023254,42.709038,2016-09-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2018-05-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2019-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.298355,41.899227,2012-05-19,Bessey
Setophaga coronata/auduboni,15,-103.01622,42.707165,2021-06-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.009766,42.6975,2010-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01436,42.71574,2015-09-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-103.01017,42.708424,2021-06-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.023254,42.709038,2015-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-100.38071,41.85729,2020-05-30,Bessey
Setophaga coronata/auduboni,11,-103.20196,42.639263,2018-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2013-09-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.2617,42.64141,2018-06-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.00428,42.69616,2020-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.99853,42.67913,2016-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.94137,42.6513,2021-06-05,McKelvie
Setophaga coronata/auduboni,3,-100.298355,41.899227,2011-05-11,Bessey
Setophaga coronata/auduboni,4,-103.5858,42.985813,2019-05-12,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.41375,41.881847,2021-05-19,Bessey
Setophaga coronata/auduboni,3,-103.03717,42.71614,2017-05-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.00761,42.699867,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,25,-103.023254,42.709038,2015-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.023254,42.709038,2014-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.012,42.70647,2016-10-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2011-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2010-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.023254,42.709038,2016-10-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.0042,42.74487,2018-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2018-05-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-100.32239,41.905327,2002-09-30,Bessey
Setophaga coronata/auduboni,1,-103.00428,42.69616,2020-08-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.57169,42.69848,2020-08-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.056854,42.64999,2020-07-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,1986-06-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-101.17035,42.77121,2013-10-08,McKelvie
Setophaga coronata/auduboni,1,-103.20196,42.639263,2019-08-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.3164,42.631763,2020-12-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2018-09-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.317535,41.905853,2013-05-13,Bessey
Setophaga coronata/auduboni,14,-103.01622,42.707165,2010-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2020-09-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2010-09-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.02343,42.70931,2020-06-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.2617,42.64141,2021-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2016-06-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2019-06-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-101.17035,42.77121,2013-08-13,McKelvie
Setophaga coronata/auduboni,1,-103.03632,42.707,2016-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2021-09-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.023254,42.709038,2015-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.02374,42.70896,2018-05-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.38071,41.85729,1987-04-20,Bessey
Setophaga coronata/auduboni,2,-103.012,42.70647,2014-09-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-103.013596,42.70574,2018-05-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2017-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-08-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2017-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-102.930016,42.717472,2021-08-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-103.01622,42.707165,2021-06-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,16,-100.38071,41.85729,2019-07-12,Bessey
Setophaga coronata/auduboni,4,-103.54554,42.862755,2011-04-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.96418,42.66053,2021-08-31,McKelvie
Setophaga coronata/auduboni,9,-103.01622,42.707165,2010-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.01622,42.707165,2016-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.023254,42.709038,2015-10-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2017-05-08,Bessey
Setophaga coronata/auduboni,3,-103.01622,42.707165,2017-08-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-06-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,35,-103.8363,42.965927,2020-06-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.57169,42.69848,2020-05-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.64185,43.0005,2020-12-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.126015,42.647507,2020-07-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,30,-103.20196,42.639263,2017-05-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2013-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.38071,41.85729,2018-05-02,Bessey
Setophaga coronata/auduboni,2,-103.58481,42.85706,2014-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.0042,42.74487,2021-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,16,-102.953224,42.726734,2020-06-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2013-07-21,Bessey
Setophaga coronata/auduboni,9,-103.01622,42.707165,2019-05-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-103.20196,42.639263,2019-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.29945,41.901028,2021-05-31,Bessey
Setophaga coronata/auduboni,1,-103.57685,42.982174,2021-06-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.023254,42.709038,2016-09-04,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-100.32239,41.905327,2002-07-21,Bessey
Setophaga coronata/auduboni,8,-100.89212,42.6441,2018-05-15,McKelvie
Setophaga coronata/auduboni,5,-103.0042,42.74487,2021-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2014-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.50873,42.958035,2014-08-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.07506,42.677765,2016-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.021255,42.699585,2019-06-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.58985,42.98626,2021-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.2617,42.64141,2021-09-05,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.2617,42.64141,2014-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2016-08-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,85,-103.01622,42.707165,2012-12-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,19,-103.01622,42.707165,2010-09-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.298355,41.899227,2017-05-29,Bessey
Setophaga coronata/auduboni,2,-100.51138,41.971043,2018-08-25,Bessey
Setophaga coronata/auduboni,24,-103.01622,42.707165,2017-09-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-100.298355,41.899227,1986-10-05,Bessey
Setophaga coronata/auduboni,1,-100.91757,42.649265,2019-07-10,McKelvie
Setophaga coronata/auduboni,15,-103.01622,42.707165,2010-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2017-08-21,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-102.998024,42.6778,2020-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,25,-103.01622,42.707165,2010-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.50323,42.82213,2020-08-17,Pine Ridge / Oglala
Setophaga coronata/auduboni,20,-103.023254,42.709038,2015-10-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,NA,-100.4842,41.8931,2020-04-25,Bessey
Setophaga coronata/auduboni,2,-103.2617,42.64141,2020-05-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.57253,42.69908,2017-06-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.0042,42.74487,2017-05-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,13,-103.61265,42.968914,2020-06-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-102.98807,42.75475,2021-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,7,-103.5845,42.857826,2018-09-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2017-09-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.54554,42.862755,2020-05-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.298355,41.899227,2017-06-14,Bessey
Setophaga coronata/auduboni,1,-103.012,42.70647,2014-09-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.037384,42.715656,2019-06-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2020-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.01622,42.707165,2021-06-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.01622,42.707165,2013-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,9,-103.01622,42.707165,2018-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2020-10-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.57169,42.69848,2019-01-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.023254,42.709038,2015-08-31,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.95323,42.71407,2020-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-102.998024,42.6778,2018-05-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-101.15406,42.689297,2021-06-05,McKelvie
Setophaga coronata/auduboni,10,-100.38071,41.85729,2011-04-11,Bessey
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.51138,41.971043,2020-05-30,Bessey
Setophaga coronata/auduboni,6,-103.023254,42.709038,2015-10-09,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.87509,42.95075,2018-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.40435,42.846558,2021-12-18,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.023254,42.709038,2016-09-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.49842,42.910927,2021-05-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2012-05-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,12,-101.13304,42.70163,2021-06-03,McKelvie
Setophaga coronata/auduboni,3,-103.01622,42.707165,1986-06-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-103.023254,42.709038,2014-10-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,1993-04-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.00421,42.696266,2020-06-22,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2015-09-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-100.38071,41.85729,2011-03-30,Bessey
Setophaga coronata/auduboni,6,-103.023254,42.709038,2016-08-30,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2020-01-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-101.0645,42.684937,2020-07-14,McKelvie
Setophaga coronata/auduboni,3,-103.72927,42.92248,2014-09-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.54554,42.862755,2011-04-20,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.01622,42.707165,2010-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.01622,42.707165,2021-07-06,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.218605,42.597385,2019-06-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.2617,42.64141,2021-05-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,8,-100.298355,41.899227,2012-04-08,Bessey
Setophaga coronata/auduboni,1,-103.01622,42.707165,2019-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,9,-103.01622,42.707165,2010-09-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.59926,42.82108,2020-05-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2021-06-28,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-104.03829,42.98584,2011-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.298355,41.899227,2017-05-29,Bessey
Setophaga coronata/auduboni,4,-100.900085,42.645527,2015-07-09,McKelvie
Setophaga coronata/auduboni,1,-103.445465,42.906414,2020-06-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.51912,42.95372,2021-06-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.023254,42.709038,2016-09-08,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-10,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-101.17035,42.77121,2013-08-26,McKelvie
Setophaga coronata/auduboni,1,-103.01622,42.707165,2010-10-01,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.023254,42.709038,2014-09-26,Pine Ridge / Oglala
Setophaga coronata/auduboni,6,-103.023254,42.709038,2016-09-07,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.57369,42.900314,2017-05-16,Pine Ridge / Oglala
Setophaga coronata/auduboni,25,-103.268776,42.59905,2019-06-13,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2019-08-23,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.451515,42.914326,2019-06-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2020-08-29,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.023254,42.709038,2016-10-11,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2017-09-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,1995-06-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-100.51138,41.971043,2015-11-01,Bessey
Setophaga coronata/auduboni,8,-103.01622,42.707165,2020-09-25,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.023254,42.709038,2016-09-24,Pine Ridge / Oglala
Setophaga coronata/auduboni,10,-103.20196,42.639263,2020-09-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-100.51138,41.971043,2020-05-20,Bessey
Setophaga coronata/auduboni,2,-101.0645,42.684937,2021-06-07,McKelvie
Setophaga coronata/auduboni,8,-100.96043,42.65897,2019-06-11,McKelvie
Setophaga coronata/auduboni,2,-103.01622,42.707165,2021-06-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2018-08-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-103.49842,42.910927,2021-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,2,-103.01622,42.707165,2019-04-02,Pine Ridge / Oglala
Setophaga coronata/auduboni,4,-103.581894,42.94968,2016-03-27,Pine Ridge / Oglala
Setophaga coronata/auduboni,1,-100.31617,41.90549,2015-06-16,Bessey
Setophaga coronata/auduboni,2,-103.0042,42.74487,2021-05-14,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.58481,42.85706,2021-06-19,Pine Ridge / Oglala
Setophaga coronata/auduboni,3,-103.01622,42.707165,2010-05-15,Pine Ridge / Oglala
Setophaga coronata/auduboni,5,-103.01622,42.707165,2016-10-03,Pine Ridge / Oglala
Setophaga coronata/auduboni,11,-103.01622,42.707165,2010-09-13,Pine Ridge / Oglala
